id,mes,año,fecha_nacimiento,sexo,nivel_formativo,discapacidad,inmigrante,perceptor,dificil_insercion,tipo_accion,colocacion,fecha_colocacion,fecha_fin_contrato,tipo_contrato,column,column_2
2287,10,2021,1966-09-08,Hombre,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2288,10,2021,1966-02-26,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2289,10,2021,1976-09-11,Hombre,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2290,10,2021,1998-09-01,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2291,10,2021,1991-07-31,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2292,10,2021,1989-08-31,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2293,10,2021,2000-05-07,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2294,10,2021,1972-01-11,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2295,10,2021,1979-11-29,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2296,10,2021,1977-07-11,Hombre,Estudios secundarios,N,N,S,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2297,10,2021,1987-01-29,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2298,10,2021,1978-05-19,Hombre,Estudios post-secundarios,N,N,S,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2299,10,2021,1993-09-07,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2300,10,2021,1979-05-04,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2301,10,2021,1968-04-08,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2302,10,2021,1971-02-23,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2303,10,2021,1994-10-31,Hombre,Estudios post-secundarios,N,S,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2304,10,2021,1996-11-05,Hombre,Estudios post-secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2305,10,2021,1990-07-11,Mujer,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2306,10,2021,1988-09-24,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2307,10,2021,1998-01-31,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2308,10,2021,1969-09-08,Hombre,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2309,10,2021,1958-11-04,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2310,10,2021,1994-06-25,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2311,10,2021,1977-06-12,Hombre,Estudios secundarios,N,N,S,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2312,10,2021,1984-11-17,Mujer,Estudios post-secundarios,N,S,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2313,10,2021,1968-03-09,Hombre,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2314,10,2021,1962-10-04,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2315,10,2021,1982-05-08,Mujer,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2316,10,2021,1963-05-07,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2317,10,2021,1963-02-03,Hombre,Estudios secundarios,N,N,N,S,Colocación,S,desconocido,desconocido,desconocido,desconocido,desconocido
2318,10,2021,1963-02-03,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2319,10,2021,1977-05-16,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2320,10,2021,1975-06-09,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2321,10,2021,1985-01-18,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2322,10,2021,1971-05-25,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2323,10,2021,2002-06-13,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2324,10,2021,1978-12-18,Mujer,Estudios post-secundarios,N,S,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2325,10,2021,1979-01-31,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2326,10,2021,1992-03-01,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2327,10,2021,1992-01-04,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2328,10,2021,1990-11-10,Hombre,Estudios post-secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2329,10,2021,1979-01-14,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2330,10,2021,1975-09-05,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2331,10,2021,1981-01-16,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2332,10,2021,1974-09-12,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2333,10,2021,1967-08-26,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2334,10,2021,1976-11-25,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2335,10,2021,1995-06-24,Hombre,Estudios primarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
2336,10,2021,1995-06-24,Hombre,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2337,10,2021,1980-07-28,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2338,10,2021,1961-09-05,Mujer,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2339,10,2021,1997-07-18,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2340,10,2021,1989-03-10,Hombre,Estudios secundarios,N,S,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2341,10,2021,1984-07-07,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2342,10,2021,1988-01-19,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2343,10,2021,1977-10-07,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2344,10,2021,1982-03-16,Hombre,Sin estudios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2345,10,2021,1972-01-30,Hombre,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2346,10,2021,1971-10-17,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2347,10,2021,1995-01-02,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2348,10,2021,1973-01-11,Hombre,Estudios secundarios,N,S,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2349,10,2021,1962-04-02,Mujer,Estudios primarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2350,10,2021,1984-09-02,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2351,10,2021,1979-03-01,Mujer,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2352,10,2021,1968-02-25,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2353,10,2021,1974-02-17,Hombre,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2354,10,2021,1985-06-08,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2355,10,2021,1976-10-03,Mujer,Estudios primarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2356,10,2021,1974-04-04,Mujer,Estudios primarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2357,10,2021,1981-07-20,Mujer,Estudios secundarios,N,S,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2358,10,2021,1963-08-30,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2359,10,2021,1980-12-31,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2360,10,2021,1980-08-19,Mujer,Estudios secundarios,N,S,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2361,10,2021,1962-09-28,Hombre,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2362,10,2021,1993-10-10,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2363,10,2021,1967-02-07,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2364,10,2021,1982-01-07,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2365,10,2021,1965-08-14,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2366,10,2021,1966-03-26,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2367,10,2021,1980-04-14,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2368,10,2021,1983-01-31,Hombre,Estudios post-secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2369,10,2021,1996-11-03,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2370,10,2021,1995-01-16,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2371,10,2021,1972-12-06,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2372,10,2021,1964-03-01,Hombre,Estudios primarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2373,10,2021,1963-03-28,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2374,10,2021,1983-05-17,Hombre,Estudios post-secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2375,10,2021,1968-07-27,Mujer,Estudios post-secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2376,10,2021,1997-04-09,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2377,10,2021,1981-10-24,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2378,10,2021,1979-08-28,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2379,10,2021,1995-11-16,Hombre,Estudios primarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2380,10,2021,1968-12-31,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2381,10,2021,1981-01-04,Hombre,Estudios primarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2382,10,2021,1974-08-22,Mujer,Estudios primarios,N,S,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2383,10,2021,1977-08-31,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2384,10,2021,1979-01-19,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2385,10,2021,1977-09-21,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2386,10,2021,1958-11-29,Hombre,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2387,10,2021,1999-07-19,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2388,10,2021,1966-11-12,Mujer,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2389,10,2021,1969-11-14,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2390,10,2021,1967-03-11,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2391,10,2021,1973-12-26,Hombre,Estudios primarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2392,10,2021,1968-06-06,Hombre,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2393,10,2021,1995-01-04,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2394,10,2021,1980-05-17,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2395,10,2021,1978-01-15,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2396,10,2021,1970-08-23,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2397,10,2021,1976-10-22,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2398,10,2021,1960-11-16,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2399,10,2021,1976-05-24,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2400,10,2021,1993-08-04,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2401,10,2021,1981-02-08,Mujer,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2402,10,2021,1965-09-23,Hombre,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2403,10,2021,1958-09-05,Hombre,Estudios secundarios,N,S,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2404,10,2021,1983-10-07,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2405,10,2021,1976-08-14,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2406,10,2021,1980-09-07,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2407,10,2021,1974-07-10,Mujer,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2408,10,2021,1979-06-12,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
2409,10,2021,1998-09-04,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
